sentence_id	sent_id	chapter_id	n_tokens	target_idx	lemma_id	lemma	upos	cell	formation	form	unsandhied	corpus_freq	sentence_cloze	sentence_full	distractor_forms	n_distractors	drill_mode
29402	644184	10782	4	1	160400	upadiś	VERB	Pres.Imp.2.Sing.NonPass		upadiśa	upadiśa	796	___ tvaṃ kauśika prajñāpāramitām	upadiśa tvaṃ kauśika prajñāpāramitām	upadiśyate|upadekṣyāmaḥ|upadiśanti	3	mcq
29748	644530	10807	10	3	160400	upadiś	VERB	Fut.Ind.3.Plur.NonPass		upadekṣyanti	upadekṣyanti	796	evaṃ ca ___ ya evaṃ gaveṣayiṣyati sa prajñāpāramitāyāṃ cariṣyati iti	evaṃ ca upadekṣyanti ya evaṃ gaveṣayiṣyati sa prajñāpāramitāyāṃ cariṣyati iti	upadiśyate|upadekṣyāmaḥ|upadiśanti	3	mcq
2049	484448	7686	7	2	130893	śāpa	NOUN	Abl.Sing		śāpāt	śāpāt	794	ṛṣi ___ tatas dharmāt kuntyāṃ pāṇḍoḥ yudhiṣṭhiraḥ	ṛṣi śāpāt tatas dharmāt kuntyāṃ pāṇḍoḥ yudhiṣṭhiraḥ	śāpaḥ|śāpam|śāpena	3	mcq
2163	484562	7688	7	3	130893	śāpa	NOUN	Abl.Sing		śāpāt	śāpāt	794	punar tad ___ nītā gopālair laguḍa āyudhaiḥ	punar tad śāpāt nītā gopālair laguḍa āyudhaiḥ	śāpaḥ|śāpam|śāpena	3	mcq
3262	749181	15171	4	2	93897	pāpman	NOUN	Acc.Sing		pāpmānam	pāpmānam	794	tena ___ apahatya brahmaṇā	tena pāpmānam apahatya brahmaṇā	pāpmā|pāpmanā|pāpmanaḥ	3	mcq
4924	650711_1	11162	6	2	93897	pāpman	NOUN	Acc.Sing		pāpmānam	pāpmānam	794	apa ___ hate yaḥ evam veda	apa pāpmānam hate yaḥ evam veda	pāpmā|pāpmanā|pāpmanaḥ	3	mcq
5672	651400	11719	6	2	93897	pāpman	NOUN	Acc.Sing		pāpmānaṃ	pāpmānam	794	apa ___ hate ya evaṃ veda	apa pāpmānaṃ hate ya evaṃ veda	pāpmā|pāpmanā|pāpmanaḥ	3	mcq
6390	652111	11944	8	3	5900	agnihotra	NOUN	Nom.Sing		agnihotraṃ	agnihotram	794	etad vā ___ vaiśvadevaṃ ṣoﾱaśa kalam paśuṣu pratiṣṭhitam	etad vā agnihotraṃ vaiśvadevaṃ ṣoﾱaśa kalam paśuṣu pratiṣṭhitam	agnihotre|agnihotrasya|agnihotreṇa	3	mcq
6391	652112	11944	10	2	5900	agnihotra	NOUN	Ins.Sing		agnihotreṇa	agnihotreṇa	794	vaiśvadevena ___ ṣoﾱaśa kalena paśuṣu pratiṣṭhitena rādhnoti ya evaṃ veda	vaiśvadevena agnihotreṇa ṣoﾱaśa kalena paśuṣu pratiṣṭhitena rādhnoti ya evaṃ veda	agnihotram|agnihotre|agnihotrasya	3	mcq
6402	652123	11947	11	10	5900	agnihotra	NOUN	Acc.Sing		agnihotraṃ	agnihotram	794	sarvaṃ vā asya barhiṣyaṃ sarvam parigṛhītaṃ ya evaṃ vidvān ___ juhoti	sarvaṃ vā asya barhiṣyaṃ sarvam parigṛhītaṃ ya evaṃ vidvān agnihotraṃ juhoti	agnihotre|agnihotrasya|agnihotreṇa	3	mcq
61586	88827	8960	10	9	130893	śāpa	NOUN	Acc.Sing		śāpam	śāpam	794	kṣudh tṛṣ śrama yutaḥ dīno na eva asmat ___ arhati	kṣudh tṛṣ śrama yutaḥ dīno na eva asmat śāpam arhati	śāpāt|śāpaḥ|śāpena	3	mcq
78165	577406	9716	7	1	87520	janārdana	NOUN	Nom.Sing		janārdano	janārdanaḥ	793	___ ari dalanāt damāt dāmodaraḥ ca yaḥ	janārdano ari dalanāt damāt dāmodaraḥ ca yaḥ	janārdanam|janārdanaiḥ|janārdane	3	mcq
79453	578694	9717	6	2	87520	janārdana	NOUN	Ins.Sing		janārdanena	janārdanena	793	ukte ___ iti tīvraṃ bhīṣma parākramam	ukte janārdanena iti tīvraṃ bhīṣma parākramam	janārdanaḥ|janārdanam|janārdanaiḥ	3	mcq
80218	579459	9722	6	2	87520	janārdana	NOUN	Ins.Sing		janārdanena	janārdanena	793	ukte ___ iti savyasācī sa kuñjaram	ukte janārdanena iti savyasācī sa kuñjaram	janārdanaḥ|janārdanam|janārdanaiḥ	3	mcq
12828	687654	14401	9	6	157709	anugam	VERB	Pres.Opt.3.Sing.NonPass		'nugacched	anugacchet	792	a hute cet prātaḥ pūrvo ___ avadāha iṣum aśnīyāt	a hute cet prātaḥ pūrvo 'nugacched avadāha iṣum aśnīyāt	anugacchati|anujagmuḥ|anvagacchat	3	mcq
12937	687763	14438	8	4	157709	anugam	VERB	Pres.Opt.3.Sing.NonPass		anugacched	anugacchet	792	āśv anupraṇītaś ced ___ etayā eva mathitvā avadadhyāt	āśv anupraṇītaś ced anugacched etayā eva mathitvā avadadhyāt	anugacchati|anujagmuḥ|anvagacchat	3	mcq
12957	687783	14438	12	4	157709	anugam	VERB	Pres.Opt.3.Sing.NonPass		anugacched	anugacchet	792	eka āgnidhrīyaḥ ced ___ gārhapatyāt praṇīya mama agne varca iti ṣaḍbhir juhuyāt	eka āgnidhrīyaḥ ced anugacched gārhapatyāt praṇīya mama agne varca iti ṣaḍbhir juhuyāt	anugacchati|anujagmuḥ|anvagacchat	3	mcq
13206	646197	11121	6	3	158840	sah	VERB	Past.Sub.1.Sing.NonPass		sāsahai	sāsahai	791	anena viśvā ___ yā jātāni piśācyāḥ	anena viśvā sāsahai yā jātāni piśācyāḥ	sahate|sahasva|saheta	3	mcq
13631	646615_1	13099	4	1	158840	sah	VERB	Past.Sub.1.Sing.NonPass		sāsahai	sāsahai	791	___ id aham patim	sāsahai id aham patim	sahate|sahasva|saheta	3	mcq
14336	647250	11311	10	1	158840	sah	VERB	Pres.Imp.2.Sing.NonPass		sahasva	sahasva	791	___ manyo abhimātim asme rujan mṛṇan pramṛṇann ā ihi śatrūn	sahasva manyo abhimātim asme rujan mṛṇan pramṛṇann ā ihi śatrūn	sahate|saheta|sahante	3	mcq
36587	27593	1152	8	8	78348	mākṣika	NOUN	Nom.Sing		mākṣikam	mākṣikam	791	bhasma pāṃsu paridhvastam tad eva ca sa ___	bhasma pāṃsu paridhvastam tad eva ca sa mākṣikam	mākṣikeṇa|mākṣikasya|mākṣikaiḥ	3	mcq
39484	30685	3961	6	6	78348	mākṣika	NOUN	Ins.Plur		mākṣikaiḥ	mākṣikaiḥ	791	mastuluṅga maṣi pūya vesavāra ambu ___	mastuluṅga maṣi pūya vesavāra ambu mākṣikaiḥ	mākṣikam|mākṣikeṇa|mākṣikasya	3	mcq
42366	33567	4230	8	8	78348	mākṣika	NOUN	Acc.Sing		mākṣikam	mākṣikam	791	kṣīri vṛkṣa aṅkura kvātha kalka siddham sa ___	kṣīri vṛkṣa aṅkura kvātha kalka siddham sa mākṣikam	mākṣikeṇa|mākṣikasya|mākṣikaiḥ	3	mcq
90205	99134	855	8	3	159812	āpad	VERB	Pres.Ind.3.Sing.NonPass		āpadyate	āpadyate	789	yat eva ___ karma tad karma vyasanī bhavet	yat eva āpadyate karma tad karma vyasanī bhavet	āpadyante|āpadyeta|āpatsyante	3	mcq
177874	659674_1	12822	11	5	159812	āpad	VERB	Pres.Opt.3.Sing.NonPass		āpadyeta	āpadyeta	789	yat prāc uddrutam amedhyam ___ kim tatra karma kā prāyaścittiḥ iti	yat prāc uddrutam amedhyam āpadyeta kim tatra karma kā prāyaścittiḥ iti	āpadyate|āpadyante|āpatsyante	3	mcq
3082	749001	15101	9	2	160035	hiṃs	VERB	Impf.Ind.3.Plur.NonPass		ahiṃsanta	ahiṃsanta	788	tā ___ aham uktham asmy aham uktham asmi iti	tā ahiṃsanta aham uktham asmy aham uktham asmi iti	hiṃsīḥ|hinasti|hiṃsyāt	3	mcq
3091	749010	15101	10	2	160035	hiṃs	VERB	Impf.Ind.3.Plur.NonPass		ahiṃsanta	ahiṃsanta	788	tā ___ eva aham uktham asmy aham uktham asmi iti	tā ahiṃsanta eva aham uktham asmy aham uktham asmi iti	hiṃsīḥ|hinasti|hiṃsyāt	3	mcq
7383	652775_5	12158	4	4	160035	hiṃs	VERB	Pres.Ind.3.Sing.NonPass		hinasti	hinasti	788	tat enam na ___	tat enam na hinasti	hiṃsīḥ|hiṃsyāt|hiṃsanti	3	mcq
36920	27930	1220	7	1	121812	sveda	NOUN	Gen.Sing		svedasya	svedasya	783	___ kleda vidhṛtiḥ vṛddhas tu kurute 'nilaḥ	svedasya kleda vidhṛtiḥ vṛddhas tu kurute 'nilaḥ	svedaḥ|svedam|svedaiḥ	3	mcq
36937	27947	1220	7	1	121812	sveda	NOUN	Nom.Sing		svedo	svedaḥ	783	___ atisveda daurgandhya _ evaṃ ca lakṣayet	svedo atisveda daurgandhya _ evaṃ ca lakṣayet	svedam|svedaiḥ|svedāt	3	mcq
36954	27964	1220	6	1	121812	sveda	NOUN	Loc.Sing		svede	svede	783	___ roma cyutiḥ stabdharomatā sphuṭanaṃ tvacaḥ	svede roma cyutiḥ stabdharomatā sphuṭanaṃ tvacaḥ	svedaḥ|svedam|svedaiḥ	3	mcq
1160	506379	7430	5	5	166113	vāri	NOUN	Ins.Plur		vāribhiḥ	vāribhiḥ	782	vidhivat kajjalīkṛtvā nyagrodha aṅkura ___	vidhivat kajjalīkṛtvā nyagrodha aṅkura vāribhiḥ	vāriṇā|vāri|vāriṇi	3	mcq
35868	26872	279	8	8	166113	vāri	NOUN	Loc.Sing		vāriṇi	vāriṇi	782	pusta strī stana hasta āsya pravṛtta uśīra ___	pusta strī stana hasta āsya pravṛtta uśīra vāriṇi	vāriṇā|vāri|vāribhiḥ	3	mcq
41503	32704	4195	8	5	166113	vāri	NOUN	Acc.Sing		vāri	vāri	782	tāni kvathita śītam ca ___ madyaṃ ca sātmyataḥ	tāni kvathita śītam ca vāri madyaṃ ca sātmyataḥ	vāriṇā|vāribhiḥ|vāriṇi	3	mcq
9427	76585	491	6	1	36523	mantrin	NOUN	Nom.Sing		mantrī	mantrī	781	___ dhīsacivo 'mātyo 'nye karmasacivāḥ tatas	mantrī dhīsacivo 'mātyo 'nye karmasacivāḥ tatas	mantribhiḥ|mantriṇaḥ|mantriṇām	3	mcq
10208	464234	7306	5	4	36523	mantrin	NOUN	Acc.Plur		mantriṇaḥ	mantriṇaḥ	781	sarva upadhā śuddhān ___ kuryāt	sarva upadhā śuddhān mantriṇaḥ kuryāt	mantrī|mantribhiḥ|mantriṇām	3	mcq
10239	464265	7309	6	1	36523	mantrin	NOUN	Nom.Sing		mantrī	mantrī	781	___ ca eṣām vṛtti karmabhyām viyateta	mantrī ca eṣām vṛtti karmabhyām viyateta	mantribhiḥ|mantriṇaḥ|mantriṇām	3	mcq
3564	650045_3	10828	4	4	84635	dīkṣā	NOUN	Nom.Sing		dīkṣā	dīkṣā	779	eṣā u ekā ___	eṣā u ekā dīkṣā	dīkṣām|dīkṣayā|dīkṣāḥ	3	mcq
5285	651018	11589	6	1	164962	saṃdhā	VERB	Pres.Ind.3.Sing.Pass		saṃdhīyate	saṃdhīyate	779	___ prajayā paśubhir ya evaṃ veda	saṃdhīyate prajayā paśubhir ya evaṃ veda	saṃdadhāti|saṃdadhe|saṃdadhyāt	3	mcq
5906	651633	11758	6	3	84635	dīkṣā	NOUN	Abl.Sing		dīkṣāyāḥ	dīkṣāyāḥ	779	sa purastād ___ prājāpatyam paśum ālabhate	sa purastād dīkṣāyāḥ prājāpatyam paśum ālabhate	dīkṣā|dīkṣām|dīkṣayā	3	mcq
16901	649704	17530	9	1	84635	dīkṣā	NOUN	Nom.Sing		dīkṣā	dīkṣā	779	___ tapo manaso mātariśvā bṛhaspatir vāco asyāḥ sa yoniḥ	dīkṣā tapo manaso mātariśvā bṛhaspatir vāco asyāḥ sa yoniḥ	dīkṣām|dīkṣayā|dīkṣāḥ	3	mcq
48750	39953	4934	6	1	164962	saṃdhā	VERB	Pres.Opt.3.Sing.NonPass		saṃdadhīta	saṃdadhīta	779	___ vraṇān vaidyo bandhanaiḥ ca upapādayet	saṃdadhīta vraṇān vaidyo bandhanaiḥ ca upapādayet	saṃdadhāti|saṃdhīyate|saṃdadhe	3	mcq
65943	93235	8979	5	1	164962	saṃdhā	VERB	Past.Ind.3.Plur.NonPass		saṃdadhuḥ	saṃdadhuḥ	779	___ kasya kāyena savanīyapaśoḥ śiraḥ	saṃdadhuḥ kasya kāyena savanīyapaśoḥ śiraḥ	saṃdadhāti|saṃdhīyate|saṃdadhe	3	mcq
12019	466077	7302	7	4	167156	akṣi	NOUN	Nom.Sing		akṣi	akṣi	778	eka amlakam varāha ___ khadyotaḥ kāla sārivā	eka amlakam varāha akṣi khadyotaḥ kāla sārivā	akṣiṇoḥ|akṣiṇī|akṣiṇi	3	mcq
13589	646575_1	13070	4	1	167156	akṣi	NOUN	Nom.Dual		akṣyau	akṣyau	778	___ me madhu saṃkāśe	akṣyau me madhu saṃkāśe	akṣi|akṣiṇoḥ|akṣiṇī	3	mcq
14254	647172	11289	6	1	167156	akṣi	NOUN	Abl.Plur		akṣībhyāṃ	akṣībhyām	778	___ te nāsikābhyāṃ karṇābhyām āsyād uta	akṣībhyāṃ te nāsikābhyāṃ karṇābhyām āsyād uta	akṣi|akṣiṇoḥ|akṣiṇī	3	mcq
35196	555874	8791	7	7	158023	lip	VERB	Pres.Ind.3.Sing.Pass		lipyate	lipyate	778	sādhya ādarśī nirāyāsaḥ kurvann api na ___	sādhya ādarśī nirāyāsaḥ kurvann api na lipyate	limpet|lipet|alipsata	3	mcq
38598	29796	3877	9	1	158023	lip	VERB	Pres.Opt.3.Sing.NonPass		limpet	limpet	778	___ sa ājya amṛtebhiḥ ūrdhvam pitta vidradhi vat kriyā	limpet sa ājya amṛtebhiḥ ūrdhvam pitta vidradhi vat kriyā	lipyate|alipsata|limpanti	3	mcq
43003	34204	4244	8	1	158023	lip	VERB	Pres.Opt.3.Sing.NonPass		limpet	limpet	778	___ kumbhaṃ tu phalinī kṛṣṇā cavya ājya mākṣikaiḥ	limpet kumbhaṃ tu phalinī kṛṣṇā cavya ājya mākṣikaiḥ	lipyate|alipsata|limpanti	3	mcq
1715	484114	7676	9	1	157904	śuc	VERB	Past.Ind.3.Sing.NonPass		śuśoca	śuśoca	777	___ vilalāpa ārtaḥ māṃ tyaktvā kva gatā asi vai	śuśoca vilalāpa ārtaḥ māṃ tyaktvā kva gatā asi vai	śocati|śocanti|śucaḥ	3	mcq
3629	650085_1	10839	7	1	142153	vṛtra	NOUN	Acc.Sing		vṛtram	vṛtram	777	___ vai eṣa hanti yam yajñaḥ upanamati	vṛtram vai eṣa hanti yam yajñaḥ upanamati	vṛtraḥ|vṛtrasya|vṛtrāya	3	mcq
14539	647423_1	11409	5	1	142153	vṛtra	NOUN	Gen.Sing		vṛtrasya	vṛtrasya	777	___ haraḥ asi nabhasaḥ napāt	vṛtrasya haraḥ asi nabhasaḥ napāt	vṛtram|vṛtraḥ|vṛtrāya	3	mcq
15838	648658	11304	9	3	142153	vṛtra	NOUN	Nom.Sing		vṛtro	vṛtraḥ	777	yāś cid ___ mahinā paryatiṣṭhat tāsām ahiḥ patsutaḥśīr babhūva	yāś cid vṛtro mahinā paryatiṣṭhat tāsām ahiḥ patsutaḥśīr babhūva	vṛtram|vṛtrasya|vṛtrāya	3	mcq
15885	648705	14364	10	3	156212	khyā	VERB	Past.Ind.3.Sing.NonPass	them	akhyat	akhyat	777	jāto vy ___ pitror upasthe bhuvo na veda janituḥ parasya	jāto vy akhyat pitror upasthe bhuvo na veda janituḥ parasya	khyāyate|khyeṣam|khyaḥ	3	mcq
16971	649774	17553	8	3	156212	khyā	VERB	Past.Ind.1.Sing.NonPass	them	akhyaṃ	akhyam	777	ati imām ___ pṛthivīm ati dyām ati sūryam	ati imām akhyaṃ pṛthivīm ati dyām ati sūryam	akhyat|khyāyate|khyeṣam	3	mcq
16972	649775	17553	7	6	156212	khyā	VERB	Past.Ind.1.Sing.NonPass	them	akhyaṃ	akhyam	777	ati viśvam idaṃ bhūtam aty ___ yātudhānyaḥ	ati viśvam idaṃ bhūtam aty akhyaṃ yātudhānyaḥ	akhyat|khyāyate|khyeṣam	3	mcq
42753	33954	4236	7	6	157904	śuc	VERB	Pres.Ind.3.Sing.NonPass		śocate	śocate	777	smṛtvā smṛtvā ca bahuśo viyuktaḥ ___ yayā	smṛtvā smṛtvā ca bahuśo viyuktaḥ śocate yayā	śocanti|śucaḥ|śocāmi	3	mcq
51925	518884	14795	5	1	157904	śuc	VERB	Pres.Opt.3.Sing.NonPass		śoceta	śoceta	777	___ manasā nityaṃ duṣkṛtāny anucintayan	śoceta manasā nityaṃ duṣkṛtāny anucintayan	śocati|śocanti|śucaḥ	3	mcq
11011	465038	7292	5	1	164351	candana	NOUN	Nom.Sing		candanaṃ	candanam	776	___ sātanaṃ raktaṃ bhūmi gandhi	candanaṃ sātanaṃ raktaṃ bhūmi gandhi	candanaiḥ|candanena|candanasya	3	mcq
37338	28352	1245	7	3	164351	candana	NOUN	Nom.Sing		candanam	candanam	776	paṭola kaṭurohiṇī ___ madhusrava guḍūcī pāṭhā anvitam	paṭola kaṭurohiṇī candanam madhusrava guḍūcī pāṭhā anvitam	candanaiḥ|candanena|candanasya	3	mcq
37786	28982	2932	6	6	164351	candana	NOUN	Nom.Sing		candanam	candanam	776	kumuda utpala kalhāra dūrvā madhuka ___	kumuda utpala kalhāra dūrvā madhuka candanam	candanaiḥ|candanena|candanasya	3	mcq
43744	34945	4301	8	3	157856	pūray	VERB	Pres.Ind.3.Sing.Pass		pūryate	pūryate	776	tathā na ___ 'sreṇa vastiḥ pūrṇe tu pīḍayet	tathā na pūryate 'sreṇa vastiḥ pūrṇe tu pīḍayet	pūrayet|apūrayat|pūrayati	3	mcq
47356	38559	4823	9	2	157856	pūray	VERB	Pres.Ind.3.Sing.Pass		pūryate	pūryate	776	śleṣmalaiḥ ___ ca āśu so 'nyaiḥ sa upadravaḥ cirāt	śleṣmalaiḥ pūryate ca āśu so 'nyaiḥ sa upadravaḥ cirāt	pūrayet|apūrayat|pūrayati	3	mcq
68133	95557	7449	8	1	157856	pūray	VERB	Pres.Ind.3.Sing.NonPass		pūrayaty	pūrayati	776	___ arthino yo 'rthaiḥ śaśvat bhuvi yathā bhavān	pūrayaty arthino yo 'rthaiḥ śaśvat bhuvi yathā bhavān	pūrayet|apūrayat|pūrayāmāsa	3	mcq
1918	484317	7683	9	2	141134	vistara	NOUN	Acc.Sing		vistaram	vistaram	773	sa ___ yat etat ca śṛṇuyāt saḥ divaṃ vrajet	sa vistaram yat etat ca śṛṇuyāt saḥ divaṃ vrajet	vistareṇa|vistarāt|vistaraḥ	3	mcq
40552	31753	4105	7	2	141134	vistara	NOUN	Abl.Sing		vistarataḥ	vistarāt	773	iti ___ proktā rogā mūtra apravṛtti jāḥ	iti vistarataḥ proktā rogā mūtra apravṛtti jāḥ	vistareṇa|vistaram|vistaraḥ	3	mcq
48444	39647	4913	4	3	141134	vistara	NOUN	Ins.Sing		vistareṇa	vistareṇa	773	parasparam asaṃkīrṇaṃ ___ prakāśitam	parasparam asaṃkīrṇaṃ vistareṇa prakāśitam	vistaram|vistarāt|vistaraḥ	3	mcq
23622	639273	11612	12	5	75625	vasti	NOUN	Ins.Sing		vastinā	vastinā	772	tataś ca enam anyena ___ prāśīr yena ca etam pūrva ṛṣayaḥ prāśnan	tataś ca enam anyena vastinā prāśīr yena ca etam pūrva ṛṣayaḥ prāśnan	vastiḥ|vastim|vastau	3	mcq
35648	26652	276	7	1	75625	vasti	NOUN	Nom.Sing		vastir	vastiḥ	772	___ vireko vamanaṃ tathā tailaṃ ghṛtaṃ madhu	vastir vireko vamanaṃ tathā tailaṃ ghṛtaṃ madhu	vastim|vastau|vastayaḥ	3	mcq
35972	26976	308	7	7	75625	vasti	NOUN	Ins.Plur		vastibhiḥ	vastibhiḥ	772	sa abhyaṅga udvartana snāna nirūha sneha ___	sa abhyaṅga udvartana snāna nirūha sneha vastibhiḥ	vastiḥ|vastim|vastau	3	mcq
4657	650596_1	11015	5	3	157681	kīrtay	VERB	Pres.Opt.3.Sing.NonPass		kīrtayet	kīrtayet	771	sa yadi ___ upāṃśu kīrtayet	sa yadi kīrtayet upāṃśu kīrtayet	kīrtyate|kīrtayiṣyāmi|kīrtayanti	3	mcq
4660	650597_1	11015	10	4	157681	kīrtay	VERB	Pres.Opt.3.Sing.NonPass		kīrtayet	kīrtayet	771	atha yat uccais ___ īśvaraḥ ha asya vācaḥ rakṣobhāṣaḥ janitoḥ	atha yat uccais kīrtayet īśvaraḥ ha asya vācaḥ rakṣobhāṣaḥ janitoḥ	kīrtyate|kīrtayiṣyāmi|kīrtayanti	3	mcq
10901	464928	7291	6	3	154572	prayoga	NOUN	Nom.Sing		prayogaḥ	prayogaḥ	771	pratīta śabda ___ spaṣṭa tvam iti	pratīta śabda prayogaḥ spaṣṭa tvam iti	prayogeṇa|prayogāt|prayoge	3	mcq
11638	465689	11760	7	2	154572	prayoga	NOUN	Abl.Sing		prayogāt	prayogāt	771	siddha ___ ūrdhvaṃ śaṅkā rūpa karma abhigrahaḥ	siddha prayogāt ūrdhvaṃ śaṅkā rūpa karma abhigrahaḥ	prayogaḥ|prayogeṇa|prayoge	3	mcq
21045	636809_2	11626	4	3	157681	kīrtay	VERB	Pres.Sub.2.Sing.NonPass		kīrtayāḥ	kīrtayāḥ	771	na anyāsām ___ cana	na anyāsām kīrtayāḥ cana	kīrtayet|kīrtyate|kīrtayiṣyāmi	3	mcq
31522	552081	8877	5	3	154572	prayoga	NOUN	Loc.Sing		prayoge	prayoge	771	kṛtvas artha ___ kāle 'dhikaraṇe	kṛtvas artha prayoge kāle 'dhikaraṇe	prayogaḥ|prayogeṇa|prayogāt	3	mcq
1973	484372	7684	7	2	168124	adhipati	NOUN	Acc.Sing		adhipatim	adhipatim	769	mathurā ___ kaṃsaṃ hatvā tad pitaram hariḥ	mathurā adhipatim kaṃsaṃ hatvā tad pitaram hariḥ	adhipatiḥ|adhipataye|adhipateḥ	3	mcq
22419	638088	11406	8	1	35146	nidhana	NOUN	Nom.Sing		nidhanaṃ	nidhanam	769	___ bhūtyāḥ prajāyāḥ paśūnāṃ bhavati ya evaṃ veda	nidhanaṃ bhūtyāḥ prajāyāḥ paśūnāṃ bhavati ya evaṃ veda	nidhanena|nidhane|nidhanāya	3	mcq
22422	638091	11406	8	1	35146	nidhana	NOUN	Nom.Sing		nidhanaṃ	nidhanam	769	___ bhūtyāḥ prajāyāḥ paśūnāṃ bhavati ya evaṃ veda	nidhanaṃ bhūtyāḥ prajāyāḥ paśūnāṃ bhavati ya evaṃ veda	nidhanena|nidhane|nidhanāya	3	mcq
22425	638094	11406	8	1	35146	nidhana	NOUN	Nom.Sing		nidhanaṃ	nidhanam	769	___ bhūtyāḥ prajāyāḥ paśūnāṃ bhavati ya evaṃ veda	nidhanaṃ bhūtyāḥ prajāyāḥ paśūnāṃ bhavati ya evaṃ veda	nidhanena|nidhane|nidhanāya	3	mcq
62553	89794	668	9	3	168124	adhipati	NOUN	Nom.Sing		adhipatiḥ	adhipatiḥ	769	kaccid varūtha ___ yadūnāṃ pradyumna āste sukham aṅga vīraḥ	kaccid varūtha adhipatiḥ yadūnāṃ pradyumna āste sukham aṅga vīraḥ	adhipataye|adhipatim|adhipateḥ	3	mcq
67801	95093	8997	6	2	168124	adhipati	NOUN	Nom.Sing		adhipatiḥ	adhipatiḥ	769	akṣaṇvatām ___ tābhyām yāti karoti ca	akṣaṇvatām adhipatiḥ tābhyām yāti karoti ca	adhipataye|adhipatim|adhipateḥ	3	mcq
1356	18202	57	7	2	52690	chāyā	NOUN	Nom.Sing		chāyaḥ	chāyaḥ	767	pīta ___ bhaved vaiśyaḥ śūdra ruciḥ bhavet	pīta chāyaḥ bhaved vaiśyaḥ śūdra ruciḥ bhavet	chāyām|chāyāyām|chāyayā	3	mcq
12164	686979	14330	6	2	52690	chāyā	NOUN	Gen.Plur		chāyānāṃ	chāyānām	767	purā ___ saṃbhedād gārhapatyād āhavanīyam abhyuddharet	purā chāyānāṃ saṃbhedād gārhapatyād āhavanīyam abhyuddharet	chāyā|chāyām|chāyāyām	3	mcq
14151	647075	11274	9	2	52690	chāyā	NOUN	Nom.Sing		chāyā	chāyā	767	yasya ___ amṛtam yasya mṛtyus tasmai devāya haviṣā vidhema	yasya chāyā amṛtam yasya mṛtyus tasmai devāya haviṣā vidhema	chāyām|chāyāyām|chāyayā	3	mcq
3258	749177	15171	4	3	12894	kavi	NOUN	Nom.Plur		kavayo	kavayaḥ	765	tad viyūyā ___ anvavindan	tad viyūyā kavayo anvavindan	kaviḥ|kavim|kave	3	mcq
4540	650537_1	10955	9	3	12894	kavi	NOUN	Nom.Plur		kavayaḥ	kavayaḥ	765	tam dhīrāsaḥ ___ ud nayanti svādhyaḥ manasā devayantaḥ iti	tam dhīrāsaḥ kavayaḥ ud nayanti svādhyaḥ manasā devayantaḥ iti	kaviḥ|kavim|kave	3	mcq
4541	650537_2	10955	5	5	12894	kavi	NOUN	Nom.Plur		kavayaḥ	kavayaḥ	765	ye vai anūcānāḥ te ___	ye vai anūcānāḥ te kavayaḥ	kaviḥ|kavim|kave	3	mcq
10374	464400	7322	6	4	5541	akṣa	NOUN	Acc.Sing		akṣam	akṣam	765	tasmād imaṃ dvi ___ sahasrākṣam āhuḥ	tasmād imaṃ dvi akṣam sahasrākṣam āhuḥ	akṣaḥ|akṣāḥ|akṣaiḥ	3	mcq
11665	465716	11763	10	3	5541	akṣa	NOUN	Acc.Sing		akṣam	akṣam	765	nistabdha guda ___ saṃdaṣṭa jihvam ādhmāta udaram udaka hatam vidyāt	nistabdha guda akṣam saṃdaṣṭa jihvam ādhmāta udaram udaka hatam vidyāt	akṣaḥ|akṣāḥ|akṣaiḥ	3	mcq
12024	466082	7302	8	4	5541	akṣa	NOUN	Nom.Sing		akṣaḥ	akṣaḥ	765	tato yathāsvam abhyakta ___ naṣṭa chāyā rūpaḥ carati	tato yathāsvam abhyakta akṣaḥ naṣṭa chāyā rūpaḥ carati	akṣam|akṣāḥ|akṣaiḥ	3	mcq
36637	27643	1152	6	2	66668	rati	NOUN	Gen.Sing		ratyāḥ	ratyāḥ	765	brahmacarya ___ grāmya sukha niḥspṛha cetasaḥ	brahmacarya ratyāḥ grāmya sukha niḥspṛha cetasaḥ	ratiḥ|ratim|ratau	3	mcq
40561	31762	4107	7	4	66668	rati	NOUN	Nom.Sing		ratiḥ	ratiḥ	765	eka sthāna āsana ___ śayanaṃ vidhi varjitam	eka sthāna āsana ratiḥ śayanaṃ vidhi varjitam	ratim|ratyāḥ|ratau	3	mcq
46433	37635	283	6	3	66668	rati	NOUN	Acc.Sing		ratim	ratim	765	gandha mālya ___ satya vādinam parivepinam	gandha mālya ratim satya vādinam parivepinam	ratiḥ|ratyāḥ|ratau	3	mcq
65873	93165	8978	8	1	90624	druma	NOUN	Ins.Plur		drumaiḥ	drumaiḥ	763	___ kāma dughaiḥ hṛdyaṃ citra mālya phala chadaiḥ	drumaiḥ kāma dughaiḥ hṛdyaṃ citra mālya phala chadaiḥ	drumāḥ|drumaḥ|drumam	3	mcq
67328	94620	8994	8	3	90624	druma	NOUN	Nom.Plur		drumāḥ	drumāḥ	763	vyāla ālaya ___ vai teṣu arikta akhila sampadaḥ	vyāla ālaya drumāḥ vai teṣu arikta akhila sampadaḥ	drumaḥ|drumam|drumān	3	mcq
